# Run number : 6
# Parameter set number : 1
# Cost function : 0.032599934
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      9.0485e-01      1.0000e+00      2.7716e-01      8.9243e-01      9.7429e-01      9.8087e-01      5.3890e-01      7.2086e-01
# Distance     Computed     Reference
  2.50000      -7.52149849  -10.56000000
  2.75000      -5.63390549  -7.73900000 
  3.00000      -4.30842924  -5.78600000 
  3.25000      -3.35296961  -4.41300000 
  3.50000      -2.64870132  -3.42700000 
  3.75000      -2.11962028  -2.70400000 
  4.00000      -1.71558497  -2.16300000 
  4.25000      -1.40264334  -1.75100000 
  4.50000      -1.15719210  -1.43300000 
  4.75000      -0.96257078  -1.18400000 
  5.00000      -0.80669022  -0.98700000 
  5.25000      -0.68073279  -0.82900000 
  5.50000      -0.57811332  -0.70100000 
  5.75000      -0.49388709  -0.59700000 
  6.00000      -0.42426652  -0.51200000 
  6.25000      -0.36634824  -0.44100000 
  6.50000      -0.31786824  -0.38200000 
  6.75000      -0.27706625  -0.33200000 
  7.00000      -0.24254028  -0.29000000 
  7.25000      -0.21317819  -0.25500000 
  7.50000      -0.18808582  -0.22500000 
  7.75000      -0.16655253  -0.19900000 
  8.00000      -0.14798630  -0.17700000 
  8.25000      -0.13191961  -0.15700000 
  8.50000      -0.11796266  -0.14100000 
  8.75000      -0.10578699  -0.12600000 
  9.00000      -0.09514073  -0.11300000 
  9.25000      -0.08578837  -0.10200000 
  9.50000      -0.07754814  -0.09200000 
  9.75000      -0.07028213  -0.08400000 
  10.00000     -0.06383488  -0.07600000 
