# Run number : 20
# Parameter set number : 1
# Cost function : 0.0317037916
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      7.7653e-01      1.0000e+00      1.5013e-01      9.6155e-01      7.9099e-01      8.4365e-01      4.4797e-01      7.2529e-01
# Distance     Computed     Reference
  2.50000      -7.53819167  -10.56000000
  2.75000      -5.63294822  -7.73900000 
  3.00000      -4.29906110  -5.78600000 
  3.25000      -3.34013706  -4.41300000 
  3.50000      -2.63502138  -3.42700000 
  3.75000      -2.10640669  -2.70400000 
  4.00000      -1.70345372  -2.16300000 
  4.25000      -1.39179429  -1.75100000 
  4.50000      -1.14767083  -1.43300000 
  4.75000      -0.95428730  -1.18400000 
  5.00000      -0.79953116  -0.98700000 
  5.25000      -0.67455496  -0.82900000 
  5.50000      -0.57279867  -0.70100000 
  5.75000      -0.48929477  -0.59700000 
  6.00000      -0.42031004  -0.51200000 
  6.25000      -0.36292416  -0.44100000 
  6.50000      -0.31490351  -0.38200000 
  6.75000      -0.27449600  -0.33200000 
  7.00000      -0.24030023  -0.29000000 
  7.25000      -0.21121398  -0.25500000 
  7.50000      -0.18637232  -0.22500000 
  7.75000      -0.16504416  -0.19900000 
  8.00000      -0.14665676  -0.17700000 
  8.25000      -0.13074786  -0.15700000 
  8.50000      -0.11691948  -0.14100000 
  8.75000      -0.10486537  -0.12600000 
  9.00000      -0.09431788  -0.11300000 
  9.25000      -0.08505084  -0.10200000 
  9.50000      -0.07689301  -0.09200000 
  9.75000      -0.06968895  -0.08400000 
  10.00000     -0.06330365  -0.07600000 
