# Run number : 2
# Parameter set number : 1
# Cost function : 0.0284238815
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      3.8287e-01      6.9212e-01      5.7444e-02      6.3650e-01      5.2579e-01      9.0016e-01      1.6738e-01      5.3806e-01
# Distance     Computed     Reference
  2.50000      2.12776232   1.93700000  
  2.75000      2.53091165   2.66300000  
  3.00000      2.63925720   2.87900000  
  3.25000      2.59320544   2.84700000  
  3.50000      2.46947579   2.70000000  
  3.75000      2.31047914   2.50700000  
  4.00000      2.13963176   2.30000000  
  4.25000      1.96971943   2.09900000  
  4.50000      1.80737994   1.90900000  
  4.75000      1.65585677   1.73600000  
  5.00000      1.51638887   1.57800000  
  5.25000      1.38908145   1.43600000  
  5.50000      1.27347164   1.30900000  
  5.75000      1.16881140   1.19600000  
  6.00000      1.07418203   1.09400000  
  6.25000      0.98866951   1.00200000  
  6.50000      0.91138669   0.92000000  
  6.75000      0.84148151   0.84700000  
  7.00000      0.77820007   0.78100000  
  7.25000      0.72083757   0.72100000  
  7.50000      0.66876401   0.66700000  
  7.75000      0.62142653   0.61800000  
  8.00000      0.57832605   0.57400000  
  8.25000      0.53901490   0.53400000  
  8.50000      0.50311089   0.49700000  
  8.75000      0.47026102   0.46400000  
  9.00000      0.44015438   0.43400000  
  9.25000      0.41252098   0.40600000  
  9.50000      0.38711771   0.38000000  
  9.75000      0.36373299   0.35700000  
  10.00000     0.34217632   0.33500000  
