# Run number : 3
# Parameter set number : 1
# Cost function : 0.0283530282
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      6.0020e-01      1.0000e+00      2.6174e-02      8.2477e-01      5.4514e-01      7.6041e-01      2.5513e-01      6.7766e-01
# Distance     Computed     Reference
  2.50000      2.42033715   1.93700000  
  2.75000      2.68118535   2.66300000  
  3.00000      2.70667278   2.87900000  
  3.25000      2.61184355   2.84700000  
  3.50000      2.45949051   2.70000000  
  3.75000      2.28405431   2.50700000  
  4.00000      2.10424319   2.30000000  
  4.25000      1.92996647   2.09900000  
  4.50000      1.76611919   1.90900000  
  4.75000      1.61480524   1.73600000  
  5.00000      1.47657046   1.57800000  
  5.25000      1.35107705   1.43600000  
  5.50000      1.23758749   1.30900000  
  5.75000      1.13515387   1.19600000  
  6.00000      1.04276397   1.09400000  
  6.25000      0.95942664   1.00200000  
  6.50000      0.88422024   0.92000000  
  6.75000      0.81627810   0.84700000  
  7.00000      0.75482120   0.78100000  
  7.25000      0.69915525   0.72100000  
  7.50000      0.64864967   0.66700000  
  7.75000      0.60275745   0.61800000  
  8.00000      0.56098066   0.57400000  
  8.25000      0.52289328   0.53400000  
  8.50000      0.48810958   0.49700000  
  8.75000      0.45628886   0.46400000  
  9.00000      0.42712898   0.43400000  
  9.25000      0.40036577   0.40600000  
  9.50000      0.37576080   0.38000000  
  9.75000      0.35310836   0.35700000  
  10.00000     0.33222961   0.33500000  
