# Run number : 9
# Parameter set number : 1
# Cost function : 0.0323065515
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      3.3219e-01      7.3465e-01      9.1799e-02      5.5911e-01      5.4096e-01      9.1733e-01      1.2918e-01      7.0227e-01
# Distance     Computed     Reference
  2.50000      -7.50876880  -10.56000000
  2.75000      -5.61037818  -7.73900000 
  3.00000      -4.27874105  -5.78600000 
  3.25000      -3.32073921  -4.41300000 
  3.50000      -2.61638794  -3.42700000 
  3.75000      -2.08871767  -2.70400000 
  4.00000      -1.68688678  -2.16300000 
  4.25000      -1.37649903  -1.75100000 
  4.50000      -1.13367063  -1.43300000 
  4.75000      -0.94156813  -1.18400000 
  5.00000      -0.78803633  -0.98700000 
  5.25000      -0.66420734  -0.82900000 
  5.50000      -0.56349656  -0.70100000 
  5.75000      -0.48094994  -0.59700000 
  6.00000      -0.41281085  -0.51200000 
  6.25000      -0.35619465  -0.44100000 
  6.50000      -0.30885834  -0.38200000 
  6.75000      -0.26905687  -0.33200000 
  7.00000      -0.23540460  -0.29000000 
  7.25000      -0.20680400  -0.25500000 
  7.50000      -0.18238429  -0.22500000 
  7.75000      -0.16143891  -0.19900000 
  8.00000      -0.14339165  -0.17700000 
  8.25000      -0.12778489  -0.15700000 
  8.50000      -0.11422650  -0.14100000 
  8.75000      -0.10240908  -0.12600000 
  9.00000      -0.09207665  -0.11300000 
  9.25000      -0.08300539  -0.10200000 
  9.50000      -0.07501704  -0.09200000 
  9.75000      -0.06797194  -0.08400000 
  10.00000     -0.06172398  -0.07600000 
