# Run number : 4
# Parameter set number : 1
# Cost function : 1.05341066
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      3.9467e-01      6.1929e-01      6.5923e-01      9.9730e-01      8.1692e-01      5.5861e-01      5.8465e-01      3.9605e-01
# Distance     Computed     Reference
  2.50000      -8.88414393  -10.56000000
  2.75000      -6.60152954  -7.73900000 
  3.00000      -5.00741348  -5.78600000 
  3.25000      -3.86912190  -4.41300000 
  3.50000      -3.03924990  -3.42700000 
  3.75000      -2.42253703  -2.70400000 
  4.00000      -1.95612839  -2.16300000 
  4.25000      -1.59773292  -1.75100000 
  4.50000      -1.31835385  -1.43300000 
  4.75000      -1.09777165  -1.18400000 
  5.00000      -0.92158149  -0.98700000 
  5.25000      -0.77940900  -0.82900000 
  5.50000      -0.66359977  -0.70100000 
  5.75000      -0.56847277  -0.59700000 
  6.00000      -0.48973476  -0.51200000 
  6.25000      -0.42411472  -0.44100000 
  6.50000      -0.36906175  -0.38200000 
  6.75000      -0.32261740  -0.33200000 
  7.00000      -0.28320296  -0.29000000 
  7.25000      -0.24959211  -0.25500000 
  7.50000      -0.22078798  -0.22500000 
  7.75000      -0.19599498  -0.19900000 
  8.00000      -0.17456637  -0.17700000 
  8.25000      -0.15597184  -0.15700000 
  8.50000      -0.13976858  -0.14100000 
  8.75000      -0.12560495  -0.12600000 
  9.00000      -0.11317876  -0.11300000 
  9.25000      -0.10224654  -0.10200000 
  9.50000      -0.09259718  -0.09200000 
  9.75000      -0.08405116  -0.08400000 
  10.00000     -0.07646336  -0.07600000 
