# Run number : 9
# Parameter set number : 1
# Cost function : 0.0323065515
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      3.3219e-01      7.3465e-01      9.1799e-02      5.5911e-01      5.4096e-01      9.1733e-01      1.2918e-01      7.0227e-01
# Distance     Computed     Reference
  2.50000      -14.23387209 -15.27700000
  2.75000      -11.36977823 -11.67100000
  3.00000      -9.24252435  -9.16100000 
  3.25000      -7.62575548  -7.36400000 
  3.50000      -6.37266584  -6.03900000 
  3.75000      -5.38492614  -5.03400000 
  4.00000      -4.59480929  -4.25500000 
  4.25000      -3.95457167  -3.63700000 
  4.50000      -3.42982288  -3.14000000 
  4.75000      -2.99530458  -2.73300000 
  5.00000      -2.63220450  -2.39600000 
  5.25000      -2.32625713  -2.11500000 
  5.50000      -2.06652048  -1.87700000 
  5.75000      -1.84449135  -1.67500000 
  6.00000      -1.65351619  -1.50200000 
  6.25000      -1.48828502  -1.35200000 
  6.50000      -1.34456786  -1.22200000 
  6.75000      -1.21894062  -1.10800000 
  7.00000      -1.10862735  -1.00900000 
  7.25000      -1.01133715  -0.92100000 
  7.50000      -0.92519696  -0.84300000 
  7.75000      -0.84864174  -0.77400000 
  8.00000      -0.78036240  -0.71200000 
  8.25000      -0.71926141  -0.65700000 
  8.50000      -0.66441772  -0.60800000 
  8.75000      -0.61504240  -0.56300000 
  9.00000      -0.57047329  -0.52300000 
  9.25000      -0.53013416  -0.48600000 
  9.50000      -0.49352709  -0.45300000 
  9.75000      -0.46022898  -0.42300000 
  10.00000     -0.42987280  -0.39500000 
