# Run number : 12
# Parameter set number : 1
# Cost function : 0.030738259
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      6.9596e-01      9.5724e-01      3.0410e-01      5.9564e-01      7.8157e-01      9.3557e-01      3.6226e-01      7.3026e-01
# Distance     Computed     Reference
  2.50000      2.30570331   1.93700000  
  2.75000      2.59694568   2.66300000  
  3.00000      2.64207525   2.87900000  
  3.25000      2.56052505   2.84700000  
  3.50000      2.41755534   2.70000000  
  3.75000      2.24900003   2.50700000  
  4.00000      2.07440656   2.30000000  
  4.25000      1.90421839   2.09900000  
  4.50000      1.74363681   1.90900000  
  4.75000      1.59500064   1.73600000  
  5.00000      1.45899247   1.57800000  
  5.25000      1.33538205   1.43600000  
  5.50000      1.22349729   1.30900000  
  5.75000      1.12244054   1.19600000  
  6.00000      1.03125687   1.09400000  
  6.25000      0.94897382   1.00200000  
  6.50000      0.87469080   0.92000000  
  6.75000      0.80756158   0.84700000  
  7.00000      0.74683169   0.78100000  
  7.25000      0.69181034   0.72100000  
  7.50000      0.64188976   0.66700000  
  7.75000      0.59651357   0.61800000  
  8.00000      0.55520724   0.57400000  
  8.25000      0.51754122   0.53400000  
  8.50000      0.48314499   0.49700000  
  8.75000      0.45166791   0.46400000  
  9.00000      0.42282536   0.43400000  
  9.25000      0.39635144   0.40600000  
  9.50000      0.37201062   0.38000000  
  9.75000      0.34960246   0.35700000  
  10.00000     0.32894228   0.33500000  
