# Run number : 20
# Parameter set number : 1
# Cost function : 0.0317037916
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      7.7653e-01      1.0000e+00      1.5013e-01      9.6155e-01      7.9099e-01      8.4365e-01      4.4797e-01      7.2529e-01
# Distance     Computed     Reference
  2.50000      -14.17664167 -15.27700000
  2.75000      -11.31427300 -11.67100000
  3.00000      -9.19155884  -9.16100000 
  3.25000      -7.58020514  -7.36400000 
  3.50000      -6.33252132  -6.03900000 
  3.75000      -5.34979705  -5.03400000 
  4.00000      -4.56417026  -4.25500000 
  4.25000      -3.92786281  -3.63700000 
  4.50000      -3.40653693  -3.14000000 
  4.75000      -2.97497401  -2.73300000 
  5.00000      -2.61440503  -2.39600000 
  5.25000      -2.31064394  -2.11500000 
  5.50000      -2.05278969  -1.87700000 
  5.75000      -1.83238582  -1.67500000 
  6.00000      -1.64280506  -1.50200000 
  6.25000      -1.47879473  -1.35200000 
  6.50000      -1.33612601  -1.22200000 
  6.75000      -1.21141396  -1.10800000 
  7.00000      -1.10190017  -1.00900000 
  7.25000      -1.00530834  -0.92100000 
  7.50000      -0.91977536  -0.84300000 
  7.75000      -0.84376540  -0.77400000 
  8.00000      -0.77595826  -0.71200000 
  8.25000      -0.71527746  -0.65700000 
  8.50000      -0.66080371  -0.60800000 
  8.75000      -0.61176326  -0.56300000 
  9.00000      -0.56748927  -0.52300000 
  9.25000      -0.52740904  -0.48600000 
  9.50000      -0.49103749  -0.45300000 
  9.75000      -0.45795094  -0.42300000 
  10.00000     -0.42778615  -0.39500000 
