# Run number : 19
# Parameter set number : 1
# Cost function : 0.0278511391
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      7.6273e-01      9.9836e-01      3.0192e-02      9.4102e-01      6.4144e-01      7.9170e-01      3.6316e-01      5.9636e-01
# Distance     Computed     Reference
  2.50000      2.79633698   2.87300000  
  2.75000      2.58263223   2.62600000  
  3.00000      2.33640722   2.35000000  
  3.25000      2.09201844   2.08300000  
  3.50000      1.86427491   1.84000000  
  3.75000      1.65856961   1.62400000  
  4.00000      1.47580487   1.43600000  
  4.25000      1.31481187   1.27200000  
  4.50000      1.17361060   1.13000000  
  4.75000      1.04996161   1.00700000  
  5.00000      0.94167917   0.90000000  
  5.25000      0.84676110   0.80700000  
  5.50000      0.76341091   0.72600000  
  5.75000      0.69007172   0.65500000  
  6.00000      0.62538242   0.59200000  
  6.25000      0.56818297   0.53700000  
  6.50000      0.51746700   0.48800000  
  6.75000      0.47240640   0.44500000  
  7.00000      0.43223733   0.40700000  
  7.25000      0.39635436   0.37300000  
  7.50000      0.36421981   0.34200000  
  7.75000      0.33536849   0.31500000  
  8.00000      0.30940593   0.29100000  
  8.25000      0.28598732   0.26800000  
  8.50000      0.26481987   0.24800000  
  8.75000      0.24564001   0.23000000  
  9.00000      0.22823385   0.21400000  
  9.25000      0.21239099   0.19900000  
  9.50000      0.19795306   0.18500000  
  9.75000      0.18477278   0.17300000  
  10.00000     0.17271692   0.16200000  
