# Run number : 5
# Parameter set number : 1
# Cost function : 0.282730014
#      ChiH            EtaH            ChiO            EtaO
#      3.8368e-01      1.1131e-01      6.3159e-01      9.6614e-01
# Distance     Computed     Reference
  2.50000      7.35103097   5.43700000  
  2.75000      5.98173192   4.64500000  
  3.00000      4.92738955   3.97300000  
  3.25000      4.10458238   3.40900000  
  3.50000      3.45419583   2.93800000  
  3.75000      2.93386696   2.54300000  
  4.00000      2.51293978   2.21300000  
  4.25000      2.16887930   1.93500000  
  4.50000      1.88498535   1.70000000  
  4.75000      1.64867667   1.50000000  
  5.00000      1.45039692   1.33000000  
  5.25000      1.28278719   1.18400000  
  5.50000      1.14013424   1.05800000  
  5.75000      1.01794745   0.94900000  
  6.00000      0.91268292   0.85500000  
  6.25000      0.82149575   0.77200000  
  6.50000      0.74210671   0.70000000  
  6.75000      0.67265971   0.63600000  
  7.00000      0.61164228   0.58000000  
  7.25000      0.55780847   0.53000000  
  7.50000      0.51012969   0.48600000  
  7.75000      0.46774804   0.44600000  
  8.00000      0.42994117   0.41100000  
  8.25000      0.39611767   0.37900000  
  8.50000      0.36575389   0.35000000  
  8.75000      0.33841971   0.32400000  
  9.00000      0.31375514   0.30100000  
  9.25000      0.29143289   0.28000000  
  9.50000      0.27117712   0.26100000  
  9.75000      0.25276343   0.24300000  
  10.00000     0.23597674   0.22700000  
