# Run number : 4
# Parameter set number : 1
# Cost function : 0.284795929
#      ChiH            EtaH            ChiO            EtaO
#      2.2000e-01      4.2767e-01      3.7590e-01      5.6793e-01
# Distance     Computed     Reference
  2.50000      3.93277890   4.74900000  
  2.75000      3.32368232   3.90700000  
  3.00000      2.82310895   3.23900000  
  3.25000      2.41089420   2.70700000  
  3.50000      2.07026774   2.28100000  
  3.75000      1.78762210   1.93700000  
  4.00000      1.55191185   1.65800000  
  4.25000      1.35434275   1.42900000  
  4.50000      1.18786444   1.24000000  
  4.75000      1.04681980   1.08200000  
  5.00000      0.92671118   0.95000000  
  5.25000      0.82390119   0.83800000  
  5.50000      0.73546543   0.74300000  
  5.75000      0.65903119   0.66200000  
  6.00000      0.59267807   0.59200000  
  6.25000      0.53482232   0.53200000  
  6.50000      0.48416888   0.47900000  
  6.75000      0.43965062   0.43300000  
  7.00000      0.40036752   0.39300000  
  7.25000      0.36559493   0.35800000  
  7.50000      0.33470051   0.32700000  
  7.75000      0.30717114   0.29900000  
  8.00000      0.28256032   0.27400000  
  8.25000      0.26048937   0.25200000  
  8.50000      0.24065438   0.23300000  
  8.75000      0.22276432   0.21500000  
  9.00000      0.20660062   0.19900000  
  9.25000      0.19195756   0.18400000  
  9.50000      0.17866333   0.17100000  
  9.75000      0.16656130   0.15900000  
  10.00000     0.15552524   0.14900000  
