# Run number : 4
# Parameter set number : 1
# Cost function : 0.284795929
#      ChiH            EtaH            ChiO            EtaO
#      2.2000e-01      4.2767e-01      3.7590e-01      5.6793e-01
# Distance     Computed     Reference
  2.50000      -13.01301869 -12.40300000
  2.75000      -10.12241234 -9.54400000 
  3.00000      -8.03631401  -7.51300000 
  3.25000      -6.49181719  -6.03000000 
  3.50000      -5.32290644  -4.92000000 
  3.75000      -4.42124088  -4.07300000 
  4.00000      -3.71406339  -3.41200000 
  4.25000      -3.15126871  -2.89000000 
  4.50000      -2.69755828  -2.47000000 
  4.75000      -2.32755453  -2.12900000 
  5.00000      -2.02268247  -1.84800000 
  5.25000      -1.76913593  -1.61600000 
  5.50000      -1.55648897  -1.42100000 
  5.75000      -1.37675617  -1.25600000 
  6.00000      -1.22380586  -1.11600000 
  6.25000      -1.09278741  -0.99600000 
  6.50000      -0.97989045  -0.89300000 
  6.75000      -0.88208538  -0.80400000 
  7.00000      -0.79691532  -0.72600000 
  7.25000      -0.72239328  -0.65800000 
  7.50000      -0.65691327  -0.59800000 
  7.75000      -0.59912882  -0.54600000 
  8.00000      -0.54794357  -0.49900000 
  8.25000      -0.50243881  -0.45700000 
  8.50000      -0.46184079  -0.42000000 
  8.75000      -0.42551366  -0.38700000 
  9.00000      -0.39290807  -0.35800000 
  9.25000      -0.36355182  -0.33100000 
  9.50000      -0.33705219  -0.30700000 
  9.75000      -0.31307254  -0.28500000 
  10.00000     -0.29130899  -0.26500000 
