# Run number : 8
# Parameter set number : 1
# Cost function : 0.288932661
#      ChiH            EtaH            ChiO            EtaO
#      5.2963e-01      4.1644e-01      8.0445e-01      7.8808e-01
# Distance     Computed     Reference
  2.50000      -4.93353290  -8.74600000 
  2.75000      -3.56807227  -6.10200000 
  3.00000      -2.64596159  -4.37000000 
  3.25000      -2.00450956  -3.21100000 
  3.50000      -1.54682044  -2.41600000 
  3.75000      -1.21298019  -1.85500000 
  4.00000      -0.96474947  -1.45000000 
  4.25000      -0.77701722  -1.15100000 
  4.50000      -0.63289155  -0.92700000 
  4.75000      -0.52072627  -0.75500000 
  5.00000      -0.43237233  -0.62200000 
  5.25000      -0.36200430  -0.51700000 
  5.50000      -0.30540036  -0.43300000 
  5.75000      -0.25945145  -0.36600000 
  6.00000      -0.22182459  -0.31200000 
  6.25000      -0.19078990  -0.26700000 
  6.50000      -0.16499390  -0.23000000 
  6.75000      -0.14341269  -0.19900000 
  7.00000      -0.12525380  -0.17400000 
  7.25000      -0.10987438  -0.15200000 
  7.50000      -0.09678819  -0.13300000 
  7.75000      -0.08559785  -0.11800000 
  8.00000      -0.07596905  -0.10400000 
  8.25000      -0.06766337  -0.09300000 
  8.50000      -0.06046106  -0.08300000 
  8.75000      -0.05419381  -0.07400000 
  9.00000      -0.04871903  -0.06600000 
  9.25000      -0.04391983  -0.06000000 
  9.50000      -0.03969335  -0.05400000 
  9.75000      -0.03596246  -0.04900000 
  10.00000     -0.03265935  -0.04400000 
