# Run number : 1
# Parameter set number : 1
# Cost function : 0.286620576
#      ChiH            EtaH            ChiO            EtaO
#      4.4258e-01      5.0782e-01      6.0639e-01      5.6142e-01
# Distance     Computed     Reference
  2.50000      6.53969233   5.43700000  
  2.75000      5.44817193   4.64500000  
  3.00000      4.57834053   3.97300000  
  3.25000      3.87883521   3.40900000  
  3.50000      3.31124834   2.93800000  
  3.75000      2.84677068   2.54300000  
  4.00000      2.46356854   2.21300000  
  4.25000      2.14498381   1.93500000  
  4.50000      1.87820616   1.70000000  
  4.75000      1.65331457   1.50000000  
  5.00000      1.46249194   1.33000000  
  5.25000      1.29961829   1.18400000  
  5.50000      1.15981728   1.05800000  
  5.75000      1.03919671   0.94900000  
  6.00000      0.93459608   0.85500000  
  6.25000      0.84347904   0.77200000  
  6.50000      0.76375104   0.70000000  
  6.75000      0.69369625   0.63600000  
  7.00000      0.63190740   0.58000000  
  7.25000      0.57719696   0.53000000  
  7.50000      0.52859949   0.48600000  
  7.75000      0.48528511   0.44600000  
  8.00000      0.44655254   0.41100000  
  8.25000      0.41181969   0.37900000  
  8.50000      0.38058397   0.35000000  
  8.75000      0.35241992   0.32400000  
  9.00000      0.32695820   0.30100000  
  9.25000      0.30388556   0.28000000  
  9.50000      0.28292383   0.26100000  
  9.75000      0.26384390   0.24300000  
  10.00000     0.24643540   0.22700000  
