# Run number : 1
# Parameter set number : 1
# Cost function : 0.286620576
#      ChiH            EtaH            ChiO            EtaO
#      4.4258e-01      5.0782e-01      6.0639e-01      5.6142e-01
# Distance     Computed     Reference
  2.50000      -4.86633005  -8.74600000 
  2.75000      -3.51874311  -6.10200000 
  3.00000      -2.60906875  -4.37000000 
  3.25000      -1.97642032  -3.21100000 
  3.50000      -1.52508027  -2.41600000 
  3.75000      -1.19592000  -1.85500000 
  4.00000      -0.95116303  -1.45000000 
  4.25000      -0.76608168  -1.15100000 
  4.50000      -0.62398042  -0.92700000 
  4.75000      -0.51340007  -0.75500000 
  5.00000      -0.42628976  -0.62200000 
  5.25000      -0.35691289  -0.51700000 
  5.50000      -0.30110843  -0.43300000 
  5.75000      -0.25580004  -0.36600000 
  6.00000      -0.21871083  -0.31200000 
  6.25000      -0.18811095  -0.26700000 
  6.50000      -0.16267495  -0.23000000 
  6.75000      -0.14139763  -0.19900000 
  7.00000      -0.12349121  -0.17400000 
  7.25000      -0.10832919  -0.15200000 
  7.50000      -0.09543235  -0.13300000 
  7.75000      -0.08439629  -0.11800000 
  8.00000      -0.07490542  -0.10400000 
  8.25000      -0.06671428  -0.09300000 
  8.50000      -0.05961249  -0.08300000 
  8.75000      -0.05342706  -0.07400000 
  9.00000      -0.04803644  -0.06600000 
  9.25000      -0.04330269  -0.06000000 
  9.50000      -0.03913699  -0.05400000 
  9.75000      -0.03545752  -0.04900000 
  10.00000     -0.03220117  -0.04400000 
