# Run number : 4
# Parameter set number : 1
# Cost function : 0.0335635921
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      7.4731e-01      1.0000e+00      1.7209e-01      7.2710e-01      5.9365e-01      7.3816e-01      2.9610e-01      8.1892e-01
# Distance     Computed     Reference
  2.50000      2.12833271   1.93700000  
  2.75000      2.50578422   2.66300000  
  3.00000      2.59922723   2.87900000  
  3.25000      2.54493991   2.84700000  
  3.50000      2.41726781   2.70000000  
  3.75000      2.25710117   2.50700000  
  4.00000      2.08688144   2.30000000  
  4.25000      1.91868496   2.09900000  
  4.50000      1.75872052   1.90900000  
  4.75000      1.60989383   1.73600000  
  5.00000      1.47325566   1.57800000  
  5.25000      1.34877797   1.43600000  
  5.50000      1.23593127   1.30900000  
  5.75000      1.13390206   1.19600000  
  6.00000      1.04174359   1.09400000  
  6.25000      0.95854651   1.00200000  
  6.50000      0.88341550   0.92000000  
  6.75000      0.81550551   0.84700000  
  7.00000      0.75405095   0.78100000  
  7.25000      0.69838207   0.72100000  
  7.50000      0.64786188   0.66700000  
  7.75000      0.60194920   0.61800000  
  8.00000      0.56015664   0.57400000  
  8.25000      0.52205055   0.53400000  
  8.50000      0.48725459   0.49700000  
  8.75000      0.45542218   0.46400000  
  9.00000      0.42625470   0.43400000  
  9.25000      0.39948506   0.40600000  
  9.50000      0.37487892   0.38000000  
  9.75000      0.35222940   0.35700000  
  10.00000     0.33135357   0.33500000  
