# atom_type   chi                 eta      a.u.
CH3   0.27773110   0.67973934
H3C   0.00440350   0.42539756
OH    0.42769225   0.99994715
HO    0.00440350   0.42539756
Po   0.27773110   0.67973934
Ne   0.27773110   0.67973934
