# atom_type   chi                 eta      a.u.
CH3   0.75992451   0.68008453
H3C   0.48651855   0.42539892
OH    0.90980250   1.00000000
HO    0.48651855   0.42539892
Po   0.75992451   0.68008453
Ne   0.75992451   0.68008453
