# atom_type   chi                 eta      a.u.
CH3   0.30220216   0.67992840
H3C   0.02871012   0.42532505
OH    0.45201709   1.00000000
HO    0.02871012   0.42532505
Po   0.30220216   0.67992840
Ne   0.30220216   0.67992840
