# atom_type   chi                 eta      a.u.
CH3   0.85005029   0.67959826
H3C   0.57678229   0.42529969
OH    1.00000000   1.00000000
HO    0.57678229   0.42529969
Po   0.85005029   0.67959826
Ne   0.85005029   0.67959826
