# atom_type   chi                 eta      a.u.
CH3   0.34100276   0.66579116
H3C   0.07712558   0.42320373
OH    0.48576607   0.97547965
HO    0.07712558   0.42320373
Po   0.34100276   0.66579116
Ne   0.34100276   0.66579116
