# atom_type   chi                 eta      a.u.
CH3   0.73299948   0.65289261
H3C   0.47546267   0.42333261
OH    0.87615333   0.95620894
HO    0.47546267   0.42333261
Po   0.73299948   0.65289261
Ne   0.73299948   0.65289261
