# Run number : 3
# Parameter set number : 1
# Cost function : 0.00892131561
#       ChiC            EtaC            ChiH            EtaH             ChiO            EtaO
#      7.3267e-01      6.6537e-01      4.6720e-01      4.2417e-01      8.7982e-01      9.8255e-01
# Distance     Computed     Reference
  2.50000      -7.03214703  -7.45800000 
  2.75000      -5.31478777  -5.48800000 
  3.00000      -4.11392949  -4.17400000 
  3.25000      -3.25217935  -3.26500000 
  3.50000      -2.61910079  -2.61400000 
  3.75000      -2.14403590  -2.13200000 
  4.00000      -1.78059043  -1.76700000 
  4.25000      -1.49762687  -1.48500000 
  4.50000      -1.27384099  -1.26100000 
  4.75000      -1.09429403  -1.08200000 
  5.00000      -0.94838239  -0.93700000 
  5.25000      -0.82841403  -0.81700000 
  5.50000      -0.72871663  -0.71700000 
  5.75000      -0.64508942  -0.63300000 
  6.00000      -0.57430996  -0.56200000 
  6.25000      -0.51394240  -0.50200000 
  6.50000      -0.46209209  -0.45000000 
  6.75000      -0.41724187  -0.40500000 
  7.00000      -0.37822294  -0.36600000 
  7.25000      -0.34409554  -0.33200000 
  7.50000      -0.31408825  -0.30200000 
  7.75000      -0.28757517  -0.27600000 
  8.00000      -0.26406130  -0.25200000 
  8.25000      -0.24310950  -0.23200000 
  8.50000      -0.22437029  -0.21300000 
  8.75000      -0.20756782  -0.19700000 
  9.00000      -0.19243327  -0.18200000 
  9.25000      -0.17876268  -0.16800000 
  9.50000      -0.16639883  -0.15600000 
  9.75000      -0.15516231  -0.14500000 
  10.00000     -0.14493450  -0.13500000 
