# atom_type   chi                 eta      a.u.
CH3   0.84116466   0.66777578
H3C   0.57294294   0.42446479
OH    0.99026924   0.99601005
HO    0.57294294   0.42446479
Po   0.84116466   0.66777578
Ne   0.84116466   0.66777578
