# Run number : 7
# Parameter set number : 1
# Cost function : 0.28484176
#      ChiH            EtaH            ChiO            EtaO
#      5.6531e-01      4.6900e-01      7.2663e-01      5.6342e-01
# Distance     Computed     Reference
  2.50000      -12.94483869 -12.40300000
  2.75000      -10.07626706 -9.54400000 
  3.00000      -8.00445179  -7.51300000 
  3.25000      -6.46939442  -6.03000000 
  3.50000      -5.30683741  -4.92000000 
  3.75000      -4.40950586  -4.07300000 
  4.00000      -3.70535329  -3.41200000 
  4.25000      -3.14470458  -2.89000000 
  4.50000      -2.69253700  -2.47000000 
  4.75000      -2.32365532  -2.12900000 
  5.00000      -2.01961080  -1.84800000 
  5.25000      -1.76668607  -1.61600000 
  5.50000      -1.55451132  -1.42100000 
  5.75000      -1.37515254  -1.25600000 
  6.00000      -1.22248041  -1.11600000 
  6.25000      -1.09168871  -0.99600000 
  6.50000      -0.97897175  -0.89300000 
  6.75000      -0.88130928  -0.80400000 
  7.00000      -0.79625610  -0.72600000 
  7.25000      -0.72182289  -0.65800000 
  7.50000      -0.65642237  -0.59800000 
  7.75000      -0.59869870  -0.54600000 
  8.00000      -0.54756721  -0.49900000 
  8.25000      -0.50210687  -0.45700000 
  8.50000      -0.46154858  -0.42000000 
  8.75000      -0.42525184  -0.38700000 
  9.00000      -0.39267431  -0.35800000 
  9.25000      -0.36334377  -0.33100000 
  9.50000      -0.33686284  -0.30700000 
  9.75000      -0.31290189  -0.28500000 
  10.00000     -0.29115237  -0.26500000 
