# Run number : 5
# Parameter set number : 1
# Cost function : 0.285563194
#      ChiH            EtaH            ChiO            EtaO
#      6.6282e-01      4.3178e-01      8.6026e-01      6.4534e-01
# Distance     Computed     Reference
  2.50000      -0.69457520  -2.86500000 
  2.75000      -0.52977065  -2.13300000 
  3.00000      -0.41164436  -1.60400000 
  3.25000      -0.32510444  -1.22300000 
  3.50000      -0.26038418  -0.94700000 
  3.75000      -0.21112047  -0.74400000 
  4.00000      -0.17302841  -0.59300000 
  4.25000      -0.14314152  -0.47900000 
  4.50000      -0.11944239  -0.39100000 
  4.75000      -0.10042558  -0.32200000 
  5.00000      -0.08502278  -0.26800000 
  5.25000      -0.07245322  -0.22500000 
  5.50000      -0.06209742  -0.19000000 
  5.75000      -0.05351356  -0.16200000 
  6.00000      -0.04635333  -0.13900000 
  6.25000      -0.04033854  -0.12000000 
  6.50000      -0.03526584  -0.10400000 
  6.75000      -0.03095403  -0.09000000 
  7.00000      -0.02727691  -0.07900000 
  7.25000      -0.02413043  -0.06900000 
  7.50000      -0.02141524  -0.06100000 
  7.75000      -0.01906824  -0.05400000 
  8.00000      -0.01703331  -0.04800000 
  8.25000      -0.01525903  -0.04300000 
  8.50000      -0.01371267  -0.03800000 
  8.75000      -0.01235567  -0.03400000 
  9.00000      -0.01115411  -0.03100000 
  9.25000      -0.01009983  -0.02800000 
  9.50000      -0.00916477  -0.02500000 
  9.75000      -0.00833490  -0.02300000 
  10.00000     -0.00759737  -0.02100000 
