# Run number : 6
# Parameter set number : 1
# Cost function : 0.280465702
#      ChiH            EtaH            ChiO            EtaO
#      1.1476e-01      9.3465e-02      3.4157e-01      9.5186e-01
# Distance     Computed     Reference
  2.50000      6.10686883   4.74900000  
  2.75000      4.36413903   3.90700000  
  3.00000      3.17665328   3.23900000  
  3.25000      2.35437676   2.70700000  
  3.50000      1.77685019   2.28100000  
  3.75000      1.36598894   1.93700000  
  4.00000      1.07008646   1.65800000  
  4.25000      0.85444731   1.42900000  
  4.50000      0.69539806   1.24000000  
  4.75000      0.57662774   1.08200000  
  5.00000      0.48678121   0.95000000  
  5.25000      0.41786953   0.83800000  
  5.50000      0.36423909   0.74300000  
  5.75000      0.32186679   0.66200000  
  6.00000      0.28785628   0.59200000  
  6.25000      0.26010950   0.53200000  
  6.50000      0.23711050   0.47900000  
  6.75000      0.21774772   0.43300000  
  7.00000      0.20119363   0.39300000  
  7.25000      0.18685914   0.35800000  
  7.50000      0.17427321   0.32700000  
  7.75000      0.16310274   0.29900000  
  8.00000      0.15309525   0.27400000  
  8.25000      0.14403918   0.25200000  
  8.50000      0.13580129   0.23300000  
  8.75000      0.12824015   0.21500000  
  9.00000      0.12128446   0.19900000  
  9.25000      0.11484890   0.18400000  
  9.50000      0.10887269   0.17100000  
  9.75000      0.10330791   0.15900000  
  10.00000     0.09810663   0.14900000  
