# atom_type   chi                 eta      a.u.
CH3   0.24670657   0.64039632
H3C   0.00000001   0.42211504
OH    0.38682682   0.93635262
HO    0.00000001   0.42211504
Po   0.24670657   0.64039632
Ne   0.24670657   0.64039632
