# atom_type   chi                 eta      a.u.
CH3   0.00000001   0.00000001
H3C   0.61591907   0.00000001
OH    0.00000001   0.43935590
HO    0.61591907   0.00000001
Po   0.00000001   0.00000001
Ne   0.00000001   0.00000001
