# atom_type   chi                 eta      a.u.
CH3   0.85011338   0.67977493
H3C   0.57669222   0.42535068
OH    1.00000000   0.99975524
HO    0.57669222   0.42535068
Po   0.85011338   0.67977493
Ne   0.85011338   0.67977493
