# Run number : 4
# Parameter set number : 1
# Cost function : 0.159787356
#       ChiC            EtaC            ChiH            EtaH             ChiO            EtaO
#      8.3293e-01      1.0000e+00      4.4932e-01      4.9568e-01      1.0000e+00      1.0000e+00
# Distance     Computed     Reference
  2.50000      0.16492728   -0.35900000 
  2.75000      0.19978519   -0.16900000 
  3.00000      0.17800995   -0.08700000 
  3.25000      0.13621739   -0.05500000 
  3.50000      0.09095809   -0.04700000 
  3.75000      0.04922396   -0.05000000 
  4.00000      0.01353735   -0.05600000 
  4.25000      -0.01563539  -0.06200000 
  4.50000      -0.03877465  -0.06800000 
  4.75000      -0.05666471  -0.07300000 
  5.00000      -0.07012726  -0.07600000 
  5.25000      -0.08000151  -0.07800000 
  5.50000      -0.08695836  -0.07900000 
  5.75000      -0.09158925  -0.08000000 
  6.00000      -0.09438976  -0.07900000 
  6.25000      -0.09574151  -0.07800000 
  6.50000      -0.09598813  -0.07700000 
  6.75000      -0.09537742  -0.07500000 
  7.00000      -0.09411041  -0.07300000 
  7.25000      -0.09236185  -0.07000000 
  7.50000      -0.09025562  -0.06800000 
  7.75000      -0.08788816  -0.06600000 
  8.00000      -0.08535648  -0.06400000 
  8.25000      -0.08271318  -0.06100000 
  8.50000      -0.08000618  -0.05900000 
  8.75000      -0.07728048  -0.05700000 
  9.00000      -0.07455828  -0.05400000 
  9.25000      -0.07187115  -0.05200000 
  9.50000      -0.06923544  -0.05000000 
  9.75000      -0.06665877  -0.04800000 
  10.00000     -0.06415397  -0.04600000 
