# Run number : 20
# Parameter set number : 1
# Cost function : 0.156875753
#       ChiC            EtaC            ChiH            EtaH             ChiO            EtaO
#      6.1369e-01      1.0000e+00      5.6626e-01      5.8723e-01      8.8550e-01      1.0000e+00
# Distance     Computed     Reference
  2.50000      2.38120688   4.19500000  
  2.75000      2.10130739   3.47000000  
  3.00000      1.83235864   2.88400000  
  3.25000      1.59072960   2.41300000  
  3.50000      1.38030604   2.03400000  
  3.75000      1.19973227   1.72700000  
  4.00000      1.04580730   1.47700000  
  4.25000      0.91485168   1.27200000  
  4.50000      0.80338565   1.10200000  
  4.75000      0.70829913   0.96100000  
  5.00000      0.62694222   0.84200000  
  5.25000      0.55709607   0.74200000  
  5.50000      0.49689448   0.65700000  
  5.75000      0.44480821   0.58500000  
  6.00000      0.39956410   0.52200000  
  6.25000      0.36011314   0.46800000  
  6.50000      0.32558688   0.42200000  
  6.75000      0.29525597   0.38100000  
  7.00000      0.26851307   0.34500000  
  7.25000      0.24485865   0.31400000  
  7.50000      0.22386784   0.28600000  
  7.75000      0.20517597   0.26200000  
  8.00000      0.18848410   0.24000000  
  8.25000      0.17353919   0.22000000  
  8.50000      0.16011704   0.20300000  
  8.75000      0.14803152   0.18700000  
  9.00000      0.13712031   0.17300000  
  9.25000      0.12725110   0.16000000  
  9.50000      0.11829825   0.14900000  
  9.75000      0.11016198   0.13800000  
  10.00000     0.10274833   0.12900000  
