# atom_type   chi                 eta      a.u.
CH3   0.48037089   0.40816761
H3C   0.54362375   0.29221658
OH    0.96086595   0.87275801
HO    0.19241383   0.24146805
Po   0.48037089   0.40816761
Ne   0.48037089   0.40816761
