# atom_type   chi                 eta      a.u.
CH3   1.00000000   0.00000001
H3C   0.12946961   0.00000001
OH    0.45832117   0.41305766
HO    0.12946961   0.00000001
Po   1.00000000   0.00000001
Ne   1.00000000   0.00000001
