# Run number : 13
# Parameter set number : 1
# Cost function : 0.0518980049
#       ChiC            EtaC            ChiH            EtaH             ChiO            EtaO
#      2.6316e-01      1.0000e+00      1.0000e-08      5.1695e-01      4.5987e-01      1.0000e+00
# Distance     Computed     Reference
  2.50000      4.14280652   4.19500000  
  2.75000      3.52274050   3.47000000  
  3.00000      2.99387101   2.88400000  
  3.25000      2.55080041   2.41300000  
  3.50000      2.18219224   2.03400000  
  3.75000      1.87588954   1.72700000  
  4.00000      1.62089015   1.47700000  
  4.25000      1.40784813   1.27200000  
  4.50000      1.22906616   1.10200000  
  4.75000      1.07830507   0.96100000  
  5.00000      0.95050673   0.84200000  
  5.25000      0.84163521   0.74200000  
  5.50000      0.74841486   0.65700000  
  5.75000      0.66821057   0.58500000  
  6.00000      0.59886409   0.52200000  
  6.25000      0.53865666   0.46800000  
  6.50000      0.48614186   0.42200000  
  6.75000      0.44015672   0.38100000  
  7.00000      0.39972759   0.34500000  
  7.25000      0.36405150   0.31400000  
  7.50000      0.33246279   0.28600000  
  7.75000      0.30438641   0.26200000  
  8.00000      0.27936183   0.24000000  
  8.25000      0.25699283   0.22000000  
  8.50000      0.23692992   0.20300000  
  8.75000      0.21889025   0.18700000  
  9.00000      0.20262369   0.17300000  
  9.25000      0.18792219   0.16000000  
  9.50000      0.17459932   0.14900000  
  9.75000      0.16250313   0.13800000  
  10.00000     0.15149395   0.12900000  
