# atom_type   chi                 eta      a.u.
CH3   0.65490595   0.67998788
H3C   0.38141301   0.42538474
OH    0.80475123   0.99998870
HO    0.38141301   0.42538474
Po   0.65490595   0.67998788
Ne   0.65490595   0.67998788
