# Run number : 20
# Parameter set number : 1
# Cost function : 0.156875753
#       ChiC            EtaC            ChiH            EtaH             ChiO            EtaO
#      6.1369e-01      1.0000e+00      5.6626e-01      5.8723e-01      8.8550e-01      1.0000e+00
# Distance     Computed     Reference
  2.50000      -5.22494942  -7.45800000 
  2.75000      -3.89908747  -5.48800000 
  3.00000      -2.98379017  -4.17400000 
  3.25000      -2.33430100  -3.26500000 
  3.50000      -1.86187955  -2.61400000 
  3.75000      -1.51054459  -2.13200000 
  4.00000      -1.24398682  -1.76700000 
  4.25000      -1.03807099  -1.48500000 
  4.50000      -0.87641233  -1.26100000 
  4.75000      -0.74762152  -1.08200000 
  5.00000      -0.64366682  -0.93700000 
  5.25000      -0.55874966  -0.81700000 
  5.50000      -0.48862737  -0.71700000 
  5.75000      -0.43016077  -0.63300000 
  6.00000      -0.38097406  -0.56200000 
  6.25000      -0.33925382  -0.50200000 
  6.50000      -0.30361206  -0.45000000 
  6.75000      -0.27295052  -0.40500000 
  7.00000      -0.24640837  -0.36600000 
  7.25000      -0.22330564  -0.33200000 
  7.50000      -0.20308494  -0.30200000 
  7.75000      -0.18529832  -0.27600000 
  8.00000      -0.16958695  -0.25200000 
  8.25000      -0.15565118  -0.23200000 
  8.50000      -0.14323196  -0.21300000 
  8.75000      -0.13213614  -0.19700000 
  9.00000      -0.12218183  -0.18200000 
  9.25000      -0.11322153  -0.16800000 
  9.50000      -0.10513785  -0.15600000 
  9.75000      -0.09781829  -0.14500000 
  10.00000     -0.09117695  -0.13500000 
