# Run number : 15
# Parameter set number : 1
# Cost function : 0.00949721796
#       ChiC            EtaC            ChiH            EtaH             ChiO            EtaO
#      2.1274e-01      5.8865e-01      1.8950e-05      4.1614e-01      3.4047e-01      8.5469e-01
# Distance     Computed     Reference
  2.50000      -7.00628557  -7.45800000 
  2.75000      -5.30087406  -5.48800000 
  3.00000      -4.10647588  -4.17400000 
  3.25000      -3.24812352  -3.26500000 
  3.50000      -2.61676197  -2.61400000 
  3.75000      -2.14251291  -2.13200000 
  4.00000      -1.77941810  -1.76700000 
  4.25000      -1.49658310  -1.48500000 
  4.50000      -1.27283229  -1.26100000 
  4.75000      -1.09325962  -1.08200000 
  5.00000      -0.94732110  -0.93700000 
  5.25000      -0.82733404  -0.81700000 
  5.50000      -0.72762728  -0.71700000 
  5.75000      -0.64399423  -0.63300000 
  6.00000      -0.57323113  -0.56200000 
  6.25000      -0.51288462  -0.50200000 
  6.50000      -0.46105183  -0.45000000 
  6.75000      -0.41623435  -0.40500000 
  7.00000      -0.37725865  -0.36600000 
  7.25000      -0.34316632  -0.33200000 
  7.50000      -0.31319644  -0.30200000 
  7.75000      -0.28672193  -0.27600000 
  8.00000      -0.26324371  -0.25200000 
  8.25000      -0.24233165  -0.23200000 
  8.50000      -0.22363276  -0.21300000 
  8.75000      -0.20686010  -0.19700000 
  9.00000      -0.19176470  -0.18200000 
  9.25000      -0.17813151  -0.16800000 
  9.50000      -0.16579513  -0.15600000 
  9.75000      -0.15458784  -0.14500000 
  10.00000     -0.14439041  -0.13500000 
