# Run number : 15
# Parameter set number : 1
# Cost function : 0.00949721796
#       ChiC            EtaC            ChiH            EtaH             ChiO            EtaO
#      2.1274e-01      5.8865e-01      1.8950e-05      4.1614e-01      3.4047e-01      8.5469e-01
# Distance     Computed     Reference
  2.50000      -0.29052588  0.18500000  
  2.75000      0.09919714   0.44200000  
  3.00000      0.30970983   0.54900000  
  3.25000      0.41699291   0.57900000  
  3.50000      0.46443208   0.57100000  
  3.75000      0.47728216   0.54400000  
  4.00000      0.47037673   0.51000000  
  4.25000      0.45255329   0.47200000  
  4.50000      0.42913118   0.43500000  
  4.75000      0.40325453   0.40000000  
  5.00000      0.37682502   0.36700000  
  5.25000      0.35093317   0.33600000  
  5.50000      0.32617509   0.30900000  
  5.75000      0.30287920   0.28400000  
  6.00000      0.28116591   0.26100000  
  6.25000      0.26106326   0.24100000  
  6.50000      0.24253152   0.22200000  
  6.75000      0.22547834   0.20500000  
  7.00000      0.20983476   0.19000000  
  7.25000      0.19546053   0.17600000  
  7.50000      0.18227734   0.16400000  
  7.75000      0.17018349   0.15200000  
  8.00000      0.15907672   0.14200000  
  8.25000      0.14886585   0.13200000  
  8.50000      0.13947900   0.12300000  
  8.75000      0.13083962   0.11600000  
  9.00000      0.12287348   0.10800000  
  9.25000      0.11551981   0.10200000  
  9.50000      0.10872893   0.09500000  
  9.75000      0.10245291   0.09000000  
  10.00000     0.09664092   0.08400000  
