# atom_type   chi                 eta      a.u.
CH3   0.27697527   0.67965475
H3C   0.00355458   0.42539435
OH    0.42687752   0.99993857
HO    0.00355458   0.42539435
Po   0.27697527   0.67965475
Ne   0.27697527   0.67965475
