# Run number : 20
# Parameter set number : 1
# Cost function : 0.0221382078
#       ChiC            EtaC             ChiN            EtaN             ChiH            EtaH
#      7.8316e-02      4.0939e-01      4.6395e-01      9.3775e-01      2.9679e-02      5.3833e-01
# Distance     Computed     Reference
  2.50000      -8.10860476  -10.56000000
  2.75000      -6.10931869  -7.73900000 
  3.00000      -4.69016567  -5.78600000 
  3.25000      -3.65924308  -4.41300000 
  3.50000      -2.89527114  -3.42700000 
  3.75000      -2.31925469  -2.70400000 
  4.00000      -1.87832421  -2.16300000 
  4.25000      -1.53625425  -1.75100000 
  4.50000      -1.26769413  -1.43300000 
  4.75000      -1.05457964  -1.18400000 
  5.00000      -0.88381641  -0.98700000 
  5.25000      -0.74580254  -0.82900000 
  5.50000      -0.63333220  -0.70100000 
  5.75000      -0.54099957  -0.59700000 
  6.00000      -0.46468221  -0.51200000 
  6.25000      -0.40119038  -0.44100000 
  6.50000      -0.34805085  -0.38200000 
  6.75000      -0.30332570  -0.33200000 
  7.00000      -0.26547734  -0.29000000 
  7.25000      -0.23329194  -0.25500000 
  7.50000      -0.20579647  -0.22500000 
  7.75000      -0.18219844  -0.19900000 
  8.00000      -0.16185735  -0.17700000 
  8.25000      -0.14425716  -0.15700000 
  8.50000      -0.12897066  -0.14100000 
  8.75000      -0.11563552  -0.12600000 
  9.00000      -0.10397881  -0.11300000 
  9.25000      -0.09373814  -0.10200000 
  9.50000      -0.08472123  -0.09200000 
  9.75000      -0.07676444  -0.08400000 
  10.00000     -0.06970940  -0.07600000 
