# Run number : 10
# Parameter set number : 1
# Cost function : 0.0215525694
#       ChiC            EtaC             ChiN            EtaN             ChiH            EtaH
#      2.4342e-01      4.0457e-01      5.9483e-01      8.8637e-01      1.9555e-01      5.2681e-01
# Distance     Computed     Reference
  2.50000      2.22459493   1.93700000  
  2.75000      2.58849974   2.66300000  
  3.00000      2.67716459   2.87900000  
  3.25000      2.62144312   2.84700000  
  3.50000      2.49296804   2.70000000  
  3.75000      2.33154140   2.50700000  
  4.00000      2.15930311   2.30000000  
  4.25000      1.98841131   2.09900000  
  4.50000      1.82524312   1.90900000  
  4.75000      1.67290995   1.73600000  
  5.00000      1.53262621   1.57800000  
  5.25000      1.40448775   1.43600000  
  5.50000      1.28804106   1.30900000  
  5.75000      1.18254862   1.19600000  
  6.00000      1.08710458   1.09400000  
  6.25000      1.00081011   1.00200000  
  6.50000      0.92277457   0.92000000  
  6.75000      0.85216342   0.84700000  
  7.00000      0.78820873   0.78100000  
  7.25000      0.73021390   0.72100000  
  7.50000      0.67755650   0.66700000  
  7.75000      0.62966617   0.61800000  
  8.00000      0.58605141   0.57400000  
  8.25000      0.54626455   0.53400000  
  8.50000      0.50992281   0.49700000  
  8.75000      0.47665976   0.46400000  
  9.00000      0.44616916   0.43400000  
  9.25000      0.41818336   0.40600000  
  9.50000      0.39244639   0.38000000  
  9.75000      0.36875544   0.35700000  
  10.00000     0.34691533   0.33500000  
