# Run number : 16
# Parameter set number : 1
# Cost function : 0.021705801
#       ChiC            EtaC             ChiN            EtaN             ChiH            EtaH
#      1.9491e-01      4.0587e-01      5.5498e-01      8.9900e-01      1.4691e-01      5.2837e-01
# Distance     Computed     Reference
  2.50000      -14.45820030 -15.27700000
  2.75000      -11.56795863 -11.67100000
  3.00000      -9.41716224  -9.16100000 
  3.25000      -7.77981384  -7.36400000 
  3.50000      -6.50895102  -6.03900000 
  3.75000      -5.50588742  -5.03400000 
  4.00000      -4.70258679  -4.25500000 
  4.25000      -4.05095778  -3.63700000 
  4.50000      -3.51634760  -3.14000000 
  4.75000      -3.07325362  -2.73300000 
  5.00000      -2.70266663  -2.39600000 
  5.25000      -2.39016156  -2.11500000 
  5.50000      -2.12465734  -1.87700000 
  5.75000      -1.89753446  -1.67500000 
  6.00000      -1.70203827  -1.50200000 
  6.25000      -1.53279627  -1.35200000 
  6.50000      -1.38549899  -1.22200000 
  6.75000      -1.25666508  -1.10800000 
  7.00000      -1.14347241  -1.00900000 
  7.25000      -1.04359092  -0.92100000 
  7.50000      -0.95511074  -0.84300000 
  7.75000      -0.87643878  -0.77400000 
  8.00000      -0.80623788  -0.71200000 
  8.25000      -0.74339125  -0.65700000 
  8.50000      -0.68695212  -0.60800000 
  8.75000      -0.63612511  -0.56300000 
  9.00000      -0.59022763  -0.52300000 
  9.25000      -0.54866298  -0.48600000 
  9.50000      -0.51093384  -0.45300000 
  9.75000      -0.47660190  -0.42300000 
  10.00000     -0.44529137  -0.39500000 
