# atom_type   chi                 eta      a.u.
CH3   0.88405691   0.98797040
CN    0.27120704   0.79472295
N     0.66282814   0.63283887
H     0.47963901   0.60301945
Po   0.88405691   0.98797040
Ne   0.88405691   0.98797040
