# Run number : 13
# Parameter set number : 1
# Cost function : 0.0174803272
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      4.6973e-01      8.3464e-01      2.6973e-02      7.1878e-01      4.1095e-01      6.7594e-01      1.8641e-01      5.9447e-01
# Distance     Computed     Reference
  2.50000      2.25303014   1.93700000  
  2.75000      2.60567448   2.66300000  
  3.00000      2.68454924   2.87900000  
  3.25000      2.62057117   2.84700000  
  3.50000      2.48561261   2.70000000  
  3.75000      2.31943001   2.50700000  
  4.00000      2.14393304   2.30000000  
  4.25000      1.97098644   2.09900000  
  4.50000      1.80667163   1.90900000  
  4.75000      1.65388028   1.73600000  
  5.00000      1.51360940   1.57800000  
  5.25000      1.38582276   1.43600000  
  5.50000      1.26995113   1.30900000  
  5.75000      1.16516466   1.19600000  
  6.00000      1.07051542   1.09400000  
  6.25000      0.98504381   1.00200000  
  6.50000      0.90784982   0.92000000  
  6.75000      0.83806503   0.84700000  
  7.00000      0.77491216   0.78100000  
  7.25000      0.71769226   0.72100000  
  7.50000      0.66576480   0.66700000  
  7.75000      0.61856933   0.61800000  
  8.00000      0.57560853   0.57400000  
  8.25000      0.53643530   0.53400000  
  8.50000      0.50066220   0.49700000  
  8.75000      0.46793914   0.46400000  
  9.00000      0.43794939   0.43400000  
  9.25000      0.41043404   0.40600000  
  9.50000      0.38513713   0.38000000  
  9.75000      0.36185118   0.35700000  
  10.00000     0.34038743   0.33500000  
