# Run number : 10
# Parameter set number : 1
# Cost function : 0.0206769669
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      7.0558e-01      6.4941e-01      3.1605e-01      7.5099e-01      8.7988e-01      9.1806e-01      5.1221e-01      5.0765e-01
# Distance     Computed     Reference
  2.50000      -14.47052792 -15.27700000
  2.75000      -11.56930862 -11.67100000
  3.00000      -9.41265174  -9.16100000 
  3.25000      -7.77238010  -7.36400000 
  3.50000      -6.50025495  -6.03900000 
  3.75000      -5.49690849  -5.03400000 
  4.00000      -4.69384163  -4.25500000 
  4.25000      -4.04271989  -3.63700000 
  4.50000      -3.50874380  -3.14000000 
  4.75000      -3.06633943  -2.73300000 
  5.00000      -2.69642451  -2.39600000 
  5.25000      -2.38455820  -2.11500000 
  5.50000      -2.11964950  -1.87700000 
  5.75000      -1.89305844  -1.67500000 
  6.00000      -1.69805141  -1.50200000 
  6.25000      -1.52924012  -1.35200000 
  6.50000      -1.38232680  -1.22200000 
  6.75000      -1.25384003  -1.10800000 
  7.00000      -1.14095125  -1.00900000 
  7.25000      -1.04134209  -0.92100000 
  7.50000      -0.95309744  -0.84300000 
  7.75000      -0.87463703  -0.77400000 
  8.00000      -0.80462666  -0.71200000 
  8.25000      -0.74194132  -0.65700000 
  8.50000      -0.68564888  -0.60800000 
  8.75000      -0.63495336  -0.56300000 
  9.00000      -0.58916750  -0.52300000 
  9.25000      -0.54770922  -0.48600000 
  9.50000      -0.51007359  -0.45300000 
  9.75000      -0.47582522  -0.42300000 
  10.00000     -0.44459125  -0.39500000 
