# atom_type   chi                 eta      a.u.
CH3   0.98700681   0.77064041
CN    0.47081385   0.93033991
N     0.81757283   0.47323429
H     0.72867275   0.55370961
Po   0.98700681   0.77064041
Ne   0.98700681   0.77064041
