# atom_type   chi                 eta      a.u.
CH3   0.98713718   0.99424635
CN    0.56278065   0.54518789
N     0.87378808   0.73042075
H     0.61236775   0.60096062
Po   0.98713718   0.99424635
Ne   0.98713718   0.99424635
