# atom_type   chi                 eta      a.u.
CH3   0.91094124   0.00000001
CN    0.36119074   0.61546817
N     0.00000001   0.00000001
H     0.00000001   0.00000001
Po   0.91094124   0.00000001
Ne   0.91094124   0.00000001
