# Run number : 17
# Parameter set number : 1
# Cost function : 0.953438833
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      1.5576e-01      6.4798e-01      4.9055e-02      8.0993e-01      4.5767e-01      4.7506e-01      2.5814e-01      8.7982e-01
# Distance     Computed     Reference
  2.50000      -9.69742947  -10.56000000
  2.75000      -7.14232997  -7.73900000 
  3.00000      -5.37425285  -5.78600000 
  3.25000      -4.12099760  -4.41300000 
  3.50000      -3.21326641  -3.42700000 
  3.75000      -2.54291609  -2.70400000 
  4.00000      -2.03915555  -2.16300000 
  4.25000      -1.65458143  -1.75100000 
  4.50000      -1.35679444  -1.43300000 
  4.75000      -1.12325565  -1.18400000 
  5.00000      -0.93795726  -0.98700000 
  5.25000      -0.78939933  -0.82900000 
  5.50000      -0.66913905  -0.70100000 
  5.75000      -0.57094228  -0.59700000 
  6.00000      -0.49010718  -0.51200000 
  6.25000      -0.42307775  -0.44100000 
  6.50000      -0.36711090  -0.38200000 
  6.75000      -0.32009040  -0.33200000 
  7.00000      -0.28035562  -0.29000000 
  7.25000      -0.24658209  -0.25500000 
  7.50000      -0.21773808  -0.22500000 
  7.75000      -0.19298357  -0.19900000 
  8.00000      -0.17164292  -0.17700000 
  8.25000      -0.15316808  -0.15700000 
  8.50000      -0.13710628  -0.14100000 
  8.75000      -0.12309001  -0.12600000 
  9.00000      -0.11081813  -0.11300000 
  9.25000      -0.10003315  -0.10200000 
  9.50000      -0.09052730  -0.09200000 
  9.75000      -0.08212577  -0.08400000 
  10.00000     -0.07466954  -0.07600000 
