# Run number : 12
# Parameter set number : 1
# Cost function : 0.0129349291
#       ChiCH3          EtaCH3           ChiCN           EtaCN            ChiN            EtaN            ChiH            EtaH
#      7.9850e-01      1.0000e+00      3.3876e-01      7.0012e-01      4.6544e-01      2.9628e-01      4.1037e-01      7.2960e-01
# Distance     Computed     Reference
  2.50000      2.05082314   1.93700000  
  2.75000      2.53405112   2.66300000  
  3.00000      2.69090765   2.87900000  
  3.25000      2.67163019   2.84700000  
  3.50000      2.56064076   2.70000000  
  3.75000      2.40568942   2.50700000  
  4.00000      2.23372464   2.30000000  
  4.25000      2.05976350   2.09900000  
  4.50000      1.89185922   1.90900000  
  4.75000      1.73409685   1.73600000  
  5.00000      1.58824950   1.57800000  
  5.25000      1.45472742   1.43600000  
  5.50000      1.33323608   1.30900000  
  5.75000      1.22309755   1.19600000  
  6.00000      1.12344223   1.09400000  
  6.25000      1.03335024   1.00200000  
  6.50000      0.95191108   0.92000000  
  6.75000      0.87826098   0.84700000  
  7.00000      0.81159462   0.78100000  
  7.25000      0.75118966   0.72100000  
  7.50000      0.69638104   0.66700000  
  7.75000      0.64658260   0.61800000  
  8.00000      0.60126076   0.57400000  
  8.25000      0.55996028   0.53400000  
  8.50000      0.52225861   0.49700000  
  8.75000      0.48778816   0.46400000  
  9.00000      0.45621873   0.43400000  
  9.25000      0.42726398   0.40600000  
  9.50000      0.40066791   0.38000000  
  9.75000      0.37619794   0.35700000  
  10.00000     0.35365654   0.33500000  
