# atom_type   chi                 eta      a.u.
CH3   0.84939877   0.67992077
H3C   0.57600037   0.42543743
OH    0.99938236   0.99999910
HO    0.57600037   0.42543743
Po   0.84939877   0.67992077
Ne   0.84939877   0.67992077
