# atom_type   chi                 eta      a.u.
CH3   0.19939150   0.00000001
H3C   0.15835230   0.00000001
OH    0.00000001   0.44742085
HO    0.15835230   0.00000001
Po   0.19939150   0.00000001
Ne   0.19939150   0.00000001
