# atom_type   chi                 eta      a.u.
CH3   0.30727262   0.63491406
H3C   0.06179342   0.42048004
OH    0.44703017   0.93382695
HO    0.06179342   0.42048004
Po   0.30727262   0.63491406
Ne   0.30727262   0.63491406
