# atom_type   chi                 eta      a.u.
CH3   0.31780820   0.00000001
H3C   0.00000001   0.00000001
OH    0.20102115   0.53939205
HO    0.00000001   0.00000001
Po   0.31780820   0.00000001
Ne   0.31780820   0.00000001
