# atom_type   chi                 eta      a.u.
CH3   1.00000000   0.00000001
H3C   0.54724101   0.00000001
OH    0.70936333   0.35760776
HO    0.54724101   0.00000001
Po   1.00000000   0.00000001
Ne   1.00000000   0.00000001
