# Run number : 1
# Parameter set number : 1
# Cost function : 0.345455253
#      ChiH            EtaH            ChiO            EtaO
#      1.9120e-01      3.8787e-01      6.1347e-01      9.6274e-01
# Distance     Computed     Reference
  2.50000      4.53072487   4.74900000  
  2.75000      3.79330749   3.90700000  
  3.00000      3.20161708   3.23900000  
  3.25000      2.72212935   2.70700000  
  3.50000      2.33028257   2.28100000  
  3.75000      2.00763734   1.93700000  
  4.00000      1.74006955   1.65800000  
  4.25000      1.51670445   1.42900000  
  4.50000      1.32904701   1.24000000  
  4.75000      1.17042087   1.08200000  
  5.00000      1.03557101   0.95000000  
  5.25000      0.92029900   0.83800000  
  5.50000      0.82124796   0.74300000  
  5.75000      0.73570387   0.66200000  
  6.00000      0.66149507   0.59200000  
  6.25000      0.59682156   0.53200000  
  6.50000      0.54022113   0.47900000  
  6.75000      0.49049341   0.43300000  
  7.00000      0.44663085   0.39300000  
  7.25000      0.40780827   0.35800000  
  7.50000      0.37332438   0.32700000  
  7.75000      0.34259243   0.29900000  
  8.00000      0.31513552   0.27400000  
  8.25000      0.29050717   0.25200000  
  8.50000      0.26837427   0.23300000  
  8.75000      0.24841773   0.21500000  
  9.00000      0.23038741   0.19900000  
  9.25000      0.21405656   0.18400000  
  9.50000      0.19922532   0.17100000  
  9.75000      0.18573122   0.15900000  
  10.00000     0.17342348   0.14900000  
