# Run number : 1
# Parameter set number : 1
# Cost function : 0.345455253
#      ChiH            EtaH            ChiO            EtaO
#      1.9120e-01      3.8787e-01      6.1347e-01      9.6274e-01
# Distance     Computed     Reference
  2.50000      7.84758591   5.43700000  
  2.75000      6.48496787   4.64500000  
  3.00000      5.41384583   3.97300000  
  3.25000      4.56218267   3.40900000  
  3.50000      3.87760561   2.93800000  
  3.75000      3.32172570   2.54300000  
  4.00000      2.86607034   2.21300000  
  4.25000      2.48928273   1.93500000  
  4.50000      2.17519564   1.70000000  
  4.75000      1.91140083   1.50000000  
  5.00000      1.68829989   1.33000000  
  5.25000      1.49839829   1.18400000  
  5.50000      1.33577711   1.05800000  
  5.75000      1.19574701   0.94900000  
  6.00000      1.07453034   0.85500000  
  6.25000      0.96909283   0.77200000  
  6.50000      0.87695657   0.70000000  
  6.75000      0.79608779   0.63600000  
  7.00000      0.72484080   0.58000000  
  7.25000      0.66181299   0.53000000  
  7.50000      0.60586828   0.48600000  
  7.75000      0.55603886   0.44600000  
  8.00000      0.51151125   0.41100000  
  8.25000      0.47159815   0.37900000  
  8.50000      0.43572687   0.35000000  
  8.75000      0.40339479   0.32400000  
  9.00000      0.37418347   0.30100000  
  9.25000      0.34771422   0.28000000  
  9.50000      0.32368081   0.26100000  
  9.75000      0.30180973   0.24300000  
  10.00000     0.28186020   0.22700000  
