# Run number : 6
# Parameter set number : 1
# Cost function : 0.359072373
#      ChiH            EtaH            ChiO            EtaO
#      5.6307e-01      6.5242e-01      6.1132e-01      2.9291e-01
# Distance     Computed     Reference
  2.50000      -14.83599077 -12.40300000
  2.75000      -11.34381743 -9.54400000 
  3.00000      -8.87247385  -7.51300000 
  3.25000      -7.07571621  -6.03000000 
  3.50000      -5.73810170  -4.92000000 
  3.75000      -4.72140023  -4.07300000 
  4.00000      -3.93438720  -3.41200000 
  4.25000      -3.31523638  -2.89000000 
  4.50000      -2.82115000  -2.47000000 
  4.75000      -2.42179935  -2.12900000 
  5.00000      -2.09531803  -1.84800000 
  5.25000      -1.82567909  -1.61600000 
  5.50000      -1.60089503  -1.42100000 
  5.75000      -1.41194720  -1.25600000 
  6.00000      -1.25189276  -1.11600000 
  6.25000      -1.11537615  -0.99600000 
  6.50000      -0.99818025  -0.89300000 
  6.75000      -0.89698792  -0.80400000 
  7.00000      -0.80912956  -0.72600000 
  7.25000      -0.73245454  -0.65800000 
  7.50000      -0.66524701  -0.59800000 
  7.75000      -0.60605997  -0.54600000 
  8.00000      -0.55373627  -0.49900000 
  8.25000      -0.50730113  -0.45700000 
  8.50000      -0.46593636  -0.42000000 
  8.75000      -0.42897572  -0.38700000 
  9.00000      -0.39584650  -0.35800000 
  9.25000      -0.36605078  -0.33100000 
  9.50000      -0.33918413  -0.30700000 
  9.75000      -0.31490059  -0.28500000 
  10.00000     -0.29287756  -0.26500000 
