# Run number : 1
# Parameter set number : 1
# Cost function : 0.345455253
#      ChiH            EtaH            ChiO            EtaO
#      1.9120e-01      3.8787e-01      6.1347e-01      9.6274e-01
# Distance     Computed     Reference
  2.50000      -5.50563144  -8.74600000 
  2.75000      -3.98976621  -6.10200000 
  3.00000      -2.96303152  -4.37000000 
  3.25000      -2.24720471  -3.21100000 
  3.50000      -1.73555321  -2.41600000 
  3.75000      -1.36185129  -1.85500000 
  4.00000      -1.08368459  -1.45000000 
  4.25000      -0.87314619  -1.15100000 
  4.50000      -0.71139462  -0.92700000 
  4.75000      -0.58546524  -0.75500000 
  5.00000      -0.48622251  -0.62200000 
  5.25000      -0.40715373  -0.51700000 
  5.50000      -0.34354151  -0.43300000 
  5.75000      -0.29187003  -0.36600000 
  6.00000      -0.24956785  -0.31200000 
  6.25000      -0.21466669  -0.26700000 
  6.50000      -0.18565642  -0.23000000 
  6.75000      -0.16137288  -0.19900000 
  7.00000      -0.14095114  -0.17400000 
  7.25000      -0.12364549  -0.15200000 
  7.50000      -0.10892996  -0.13300000 
  7.75000      -0.09633703  -0.11800000 
  8.00000      -0.08549967  -0.10400000 
  8.25000      -0.07615373  -0.09300000 
  8.50000      -0.06804675  -0.08300000 
  8.75000      -0.06099171  -0.07400000 
  9.00000      -0.05483667  -0.06600000 
  9.25000      -0.04943435  -0.06000000 
  9.50000      -0.04467255  -0.05400000 
  9.75000      -0.04047646  -0.04900000 
  10.00000     -0.03675960  -0.04400000 
