# Run number : 9
# Parameter set number : 1
# Cost function : 0.337518441
#      ChiH            EtaH            ChiO            EtaO
#      4.0647e-01      7.8117e-02      6.2234e-01      9.7334e-01
# Distance     Computed     Reference
  2.50000      -0.94855421  -2.86500000 
  2.75000      -0.79269118  -2.13300000 
  3.00000      -0.64956369  -1.60400000 
  3.25000      -0.52799404  -1.22300000 
  3.50000      -0.42825105  -0.94700000 
  3.75000      -0.34773526  -0.74400000 
  4.00000      -0.28319967  -0.59300000 
  4.25000      -0.23155390  -0.47900000 
  4.50000      -0.19022185  -0.39100000 
  4.75000      -0.15702952  -0.32200000 
  5.00000      -0.13030079  -0.26800000 
  5.25000      -0.10868100  -0.22500000 
  5.50000      -0.09111354  -0.19000000 
  5.75000      -0.07676853  -0.16200000 
  6.00000      -0.06501481  -0.13900000 
  6.25000      -0.05532290  -0.12000000 
  6.50000      -0.04730358  -0.10400000 
  6.75000      -0.04063776  -0.09000000 
  7.00000      -0.03506246  -0.07900000 
  7.25000      -0.03038832  -0.06900000 
  7.50000      -0.02644003  -0.06100000 
  7.75000      -0.02310186  -0.05400000 
  8.00000      -0.02026395  -0.04800000 
  8.25000      -0.01784214  -0.04300000 
  8.50000      -0.01576513  -0.03800000 
  8.75000      -0.01398033  -0.03400000 
  9.00000      -0.01243515  -0.03100000 
  9.25000      -0.01109450  -0.02800000 
  9.50000      -0.00993386  -0.02500000 
  9.75000      -0.00891815  -0.02300000 
  10.00000     -0.00802984  -0.02100000 
