# Run number : 19
# Parameter set number : 1
# Cost function : 0.00497451203
#       ChiCH3          EtaCH3          ChiH3C          EtaH3C           ChiOH           EtaOH           ChiHO           EtaHO
#      3.7717e-01      8.4718e-01      1.0000e-08      4.6848e-01      4.2760e-01      9.9387e-01      1.6585e-02      3.9792e-01
# Distance     Computed     Reference
  2.50000      -0.82627157  -0.77700000 
  2.75000      0.06545663   0.08400000  
  3.00000      0.54681448   0.50100000  
  3.25000      0.79164625   0.68600000  
  3.50000      0.89964583   0.75000000  
  3.75000      0.92888052   0.75100000  
  4.00000      0.91361565   0.72100000  
  4.25000      0.87422035   0.67700000  
  4.50000      0.82276042   0.62700000  
  4.75000      0.76646505   0.57700000  
  5.00000      0.70948008   0.52900000  
  5.25000      0.65420393   0.48400000  
  5.50000      0.60193635   0.44200000  
  5.75000      0.55324420   0.40400000  
  6.00000      0.50836476   0.37000000  
  6.25000      0.46724895   0.33900000  
  6.50000      0.42974832   0.31100000  
  6.75000      0.39562326   0.28600000  
  7.00000      0.36461312   0.26300000  
  7.25000      0.33645725   0.24300000  
  7.50000      0.31087982   0.22400000  
  7.75000      0.28764472   0.20700000  
  8.00000      0.26652753   0.19200000  
  8.25000      0.24730267   0.17800000  
  8.50000      0.22979482   0.16600000  
  8.75000      0.21382046   0.15400000  
  9.00000      0.19922766   0.14400000  
  9.25000      0.18589778   0.13500000  
  9.50000      0.17367185   0.12600000  
  9.75000      0.16246807   0.11800000  
  10.00000     0.15218298   0.11000000  
