# Run number : 14
# Parameter set number : 1
# Cost function : 0.00263006602
#       ChiCH3          EtaCH3          ChiH3C          EtaH3C           ChiOH           EtaOH           ChiHO           EtaHO
#      5.6145e-01      6.4717e-01      3.8786e-01      5.5733e-01      4.3087e-01      3.1463e-01      3.3309e-01      5.0999e-01
# Distance     Computed     Reference
  2.50000      -7.31930785  -7.45800000 
  2.75000      -5.42619331  -5.48800000 
  3.00000      -4.13606005  -4.17400000 
  3.25000      -3.22898749  -3.26500000 
  3.50000      -2.57351889  -2.61400000 
  3.75000      -2.08829689  -2.13200000 
  4.00000      -1.72127833  -1.76700000 
  4.25000      -1.43830307  -1.48500000 
  4.50000      -1.21638498  -1.26100000 
  4.75000      -1.03963619  -1.08200000 
  5.00000      -0.89694818  -0.93700000 
  5.25000      -0.78031565  -0.81700000 
  5.50000      -0.68389973  -0.71700000 
  5.75000      -0.60341374  -0.63300000 
  6.00000      -0.53559316  -0.56200000 
  6.25000      -0.47798345  -0.50200000 
  6.50000      -0.42867592  -0.45000000 
  6.75000      -0.38618323  -0.40500000 
  7.00000      -0.34932896  -0.36600000 
  7.25000      -0.31719149  -0.33200000 
  7.50000      -0.28900523  -0.30200000 
  7.75000      -0.26417001  -0.27600000 
  8.00000      -0.24219256  -0.25200000 
  8.25000      -0.22265445  -0.23200000 
  8.50000      -0.20522140  -0.21300000 
  8.75000      -0.18961114  -0.19700000 
  9.00000      -0.17558581  -0.18200000 
  9.25000      -0.16293852  -0.16800000 
  9.50000      -0.15151032  -0.15600000 
  9.75000      -0.14113990  -0.14500000 
  10.00000     -0.13172325  -0.13500000 
